t d dw dc
0.2615 -0.5270502302 -0.536753349 -0.5622018425
0.262 -0.5190477317 -0.5233271965 -0.5555046812
0.2625 -0.5105178075 -0.5094171148 -0.5480843028
0.263 -0.5014442488 -0.4950485523 -0.5399057567
0.2635 -0.491810876 -0.4802477644 -0.5309377506
0.264 -0.4816017834 -0.465041755 -0.5211533103
0.2645 -0.4708016294 -0.4494582167 -0.510530412
0.265 -0.459395976 -0.4335254697 -0.4990525741
0.2655 -0.4473716805 -0.4172723992 -0.4867093944
0.266 -0.4347173411 -0.4007283922 -0.4734970173
0.2665 -0.4214237975 -0.3839232736 -0.4594185209
0.267 -0.4074846824 -0.3668872407 -0.4444842082
0.2675 -0.3928970183 -0.3496507982 -0.4287117952
0.268 -0.3776618509 -0.3322446921 -0.4121264868
0.2685 -0.3617849017 -0.3146998435 -0.3947609333
0.269 -0.3452772209 -0.2970472821 -0.3766550677
0.2695 -0.3281558161 -0.27931808 -0.3578558208
0.27 -0.3104442222 -0.2615432857 -0.3384167203
0.2705 -0.2921729811 -0.2437538579 -0.3183973779
0.271 -0.2733799907 -0.2259806002 -0.297862876
0.2715 -0.2541106854 -0.2082540963 -0.2768830652
0.272 -0.234418014 -0.1906046458 -0.2555317872
0.2725 -0.2143621841 -0.1730622012 -0.2338860405
0.273 -0.1940101575 -0.1556563053 -0.2120251055
0.2735 -0.1734348903 -0.1384160305 -0.1900296502
0.274 -0.1527143295 -0.1213699188 -0.1679808323
0.2745 -0.1319301981 -0.1045459233 -0.1459594193
0.275 -0.1111666113 -0.0879713518 -0.1240449428
0.2755 -0.09050858615 -0.07167281105 -0.1023149029
0.276 -0.07004051183 -0.05567615373 -0.08084403821
0.2765 -0.04984465413 -0.04000642669 -0.05970367225
0.277 -0.02999976237 -0.02468782154 -0.03896114611
0.2775 -0.01057983977 -0.009743627086 -0.01867934437
0.278 0.008346875827 0.0048038158 0.001083682095
0.2785 0.02671869038 0.01893315721 0.02027499485
0.279 0.04448097808 0.03262407872 0.03884694942
0.2795 0.06158645507 0.04585733152 0.056757283
0.28 0.07799522011 0.05861477197 0.07396911386
0.2805 0.09367459008 0.07087939451 0.09045085965
0.281 0.1085987656 0.08263536199 0.1061760831
0.2815 0.1227483651 0.09386803313 0.1211232745
0.282 0.1361098652 0.1045639873 0.1352755817
0.2825 0.1486749836 0.1147110464 0.1486204967
0.283 0.1604400357 0.1242982938 0.1611495114
0.2835 0.171405292 0.1333160906 0.1728577505
0.284 0.1815743556 0.1417560887 0.1837435926
0.2845 0.1909535773 0.149611241 0.1938082885
0.285 0.1995515177 0.1568758087 0.2030555838
0.2855 0.2073784631 0.1635453654 0.2114913545
0.286 0.214445999 0.1696167986 0.2191232609
0.2865 0.2207666404 0.1750883078 0.2259604253
0.287 0.2263535196 0.1799594 0.2320131379
0.2875 0.2312201265 0.184230882 0.2372925944
0.288 0.2353800996 0.18790485 0.2418106676
0.2885 0.2388470631 0.1909846762 0.2455797133
0.289 0.241634505 0.1934749925 0.2486124136
0.2895 0.2437556942 0.1953816715 0.2509216553
0.29 0.2452236308 0.196711805 0.2525204434
0.2905 0.2460510268 0.1974736792 0.253421849
0.291 0.2462503133 0.1976767481 0.2536389891
0.2915 0.2458336727 0.1973316034 0.253185035
0.292 0.2448130908 0.1964499431 0.2520732493
0.2925 0.2432004284 0.1950445364 0.2503170451
0.293 0.2410075095 0.1931291875 0.2479300662
0.2935 0.2382462226 0.1907186963 0.2449262847
0.294 0.2349286358 0.1878288176 0.2413201099
0.2945 0.2310671204 0.184476218 0.2371265084
0.295 0.2266744835 0.1806784307 0.2323611277
0.2955 0.2217641056 0.1764538091 0.2270404213
0.296 0.2163500811 0.1718214783 0.2211817718
0.2965 0.2104473602 0.1668012847 0.2148036066
0.297 0.2040718867 0.1614137452 0.2079255041
0.2975 0.1972407312 0.155679994 0.2005682855
0.298 0.1899722147 0.1496217288 0.1927540919
0.2985 0.1822860193 0.1432611557 0.1845064404
0.299 0.1742032827 0.1366209334 0.1758502601
0.2995 0.1657466724 0.1297241165 0.1668119047
0.3 0.1569404365 0.1225940979 0.1574191412
0.3005 0.1478104267 0.115254551 0.1477011132
0.301 0.1383840929 0.1077293712 0.13768828
0.3015 0.1286904449 0.1000426176 0.1274123312
0.302 0.118759981 0.09221845433 0.1169060775
0.3025 0.108624583 0.08428109145 0.1062033206
0.303 0.09831737786 0.07625472686 0.09533870349
0.3035 0.08787256844 0.06816348788 0.08434754325
0.304 0.07732523507 0.06003137352 0.07326565067
0.3045 0.06671111304 0.05188219724 0.06212913867
0.305 0.05606635032 0.0437395304 0.05097422359
0.3055 0.04542725142 0.03562664658 0.03983702279
0.306 0.03483001369 0.02756646685 0.02875335212
0.3065 0.02431046249 0.01958150604 0.01775852681
0.307 0.01390379205 0.01169382036 0.006887169038
0.3075 0.003644317971 0.003924956225 -0.003826974663
0.308 -0.006434752672 -0.003704099433 -0.0143512034
0.3085 -0.01630152889 -0.01117296728 -0.02465401699
0.309 -0.02592561703 -0.01846192206 -0.03470525415
0.3095 -0.03527827295 -0.02555193726 -0.04447621227
0.31 -0.04433252343 -0.03242472796 -0.05393974795
0.3105 -0.05306325619 -0.03906279167 -0.06307035759
0.311 -0.06144727934 -0.04544944709 -0.07184423821
0.3115 -0.06946335131 -0.05156887079 -0.08023932892
0.312 -0.07709218397 -0.05740613157 -0.08823533373
0.3125 -0.08431642145 -0.06294722259 -0.09581372725
0.313 -0.09112059824 -0.06817909108 -0.1029577446
0.3135 -0.09749108004 -0.07308966559 -0.1096523573
0.314 -0.1034159911 -0.07766788079 -0.1158842376
0.3145 -0.1088851317 -0.08190369968 -0.121641713
0.315 -0.1138898893 -0.08578813318 -0.1269147131
0.3155 -0.1184231467 -0.0893132571 -0.1316947113
0.316 -0.1224791899 -0.09247222645 -0.1359746642
0.3165 -0.1260536189 -0.09525928698 -0.1397489487
0.317 -0.1291432628 -0.09766978402 -0.1430133016
0.3175 -0.131746102 -0.09970016863 -0.1457647611
0.318 -0.1338611988 -0.1013480009 -0.1480016129
0.3185 -0.1354886362 -0.1026119504 -0.1497233422
0.319 -0.1366294688 -0.1034917943 -0.150930592
0.3195 -0.1372856824 -0.1039884122 -0.1516251289
0.32 -0.1374601661 -0.1041037786 -0.1518098173
0.3205 -0.1371566943 -0.1038409525 -0.1514886009
0.321 -0.1363799198 -0.1032040643 -0.1506664922
0.3215 -0.1351353768 -0.1021983003 -0.1493495701
0.322 -0.1334294928 -0.1008298842 -0.1475449835
0.3225 -0.1312696096 -0.09910605652 -0.1452609618
0.323 -0.1286640108 -0.09703505112 -0.1425068289
0.3235 -0.1256219553 -0.09462606947 -0.1392930217
0.324 -0.1221537155 -0.09188925256 -0.1356311105
0.3245 -0.1182706168 -0.08883565041 -0.1315338197
0.325 -0.1139850798 -0.08547718949 -0.1270150474
0.3255 -0.1093106591 -0.08182663785 -0.1220898818
0.326 -0.1042620806 -0.07789756831 -0.1167746145
0.3265 -0.0988552722 -0.07370431962 -0.111086746
0.327 -0.09310738741 -0.0692619558 -0.1050449852
0.3275 -0.08703681952 -0.06458622363 -0.09866923924
0.328 -0.0806632039 -0.05969350861 -0.09198059387
0.3285 -0.07400740724 -0.05460078918 -0.08500128239
0.329 -0.06709150188 -0.04932558971 -0.07775464359
0.3295 -0.05993872429 -0.04388593196 -0.07026506729
0.33 -0.05257341678 -0.03830028548 -0.062557928
0.3305 -0.04502095225 -0.03258751682 -0.05465950653
0.331 -0.03730764202 -0.02676683786 -0.04659690015
0.3315 -0.02946062766 -0.02085775322 -0.03839792209
0.332 -0.02150775797 -0.01488000701 -0.03009099135
0.3325 -0.01347745279 -0.00885352902 -0.0217050142
0.333 -0.005398556039 -0.002798380353 -0.01326925873
0.3335 0.002699819488 0.003265301122 -0.004813224399
0.334 0.01078845261 0.009317355599 0.003633491881
0.3345 0.0188381764 0.01533765618 0.01204133097
0.335 0.02682003974 0.02130616364 0.02038090621
0.3355 0.03470546463 0.02720298099 0.02862313561
0.336 0.04246639622 0.03300840768 0.0367393697
0.3365 0.05007544284 0.03870299333 0.04470151319
0.337 0.05750600363 0.04426759085 0.05248213905
0.3375 0.06473238183 0.04968340884 0.06005459331
0.338 0.0717298824 0.05493206306 0.06739308982
0.3385 0.07847489295 0.059995627 0.07447279371
0.339 0.08494494765 0.06485668126 0.08126989329
0.3395 0.09111877433 0.06949836174 0.08776165989
0.34 0.09697632525 0.07390440645 0.09392649566
0.3405 0.1024987928 0.07805920086 0.09974396979
0.341 0.1076686112 0.08194782169 0.1051948435
0.3415 0.1124694461 0.08555607896 0.1102610848
0.342 0.1168861742 0.0888705563 0.1149258739
0.3425 0.1209048542 0.09187864938 0.119173601
0.343 0.124512692 0.0945686023 0.1229898571
0.3435 0.1276980014 0.09692954193 0.12636142
0.344 0.1304501638 0.09895151012 0.1292762367
0.3445 0.1327595867 0.1006254936 0.1317234046
0.345 0.1346176654 0.1019434518 0.1336931518
0.3455 0.1360167476 0.1028983416 0.135176819
0.346 0.1369501036 0.1034841408 0.1361668449
0.3465 0.1374119033 0.1036958678 0.1366567552
0.347 0.1373972009 0.1035295997 0.1366411571
0.3475 0.1369019289 0.1029824873 0.1361157405
0.348 0.1359229017 0.1020527674 0.1350772859
0.3485 0.1344578298 0.100739773 0.1335236804
0.349 0.1325053443 0.09904393973 0.1314539413
0.3495 0.1300650332 0.09696681094 0.1288682472
0.35 0.1271374879 0.09451103869 0.1257679772
0.3505 0.12372436 0.09168038287 0.1221557561
0.351 0.1198284284 0.08847970721 0.1180355061
0.3515 0.1154536742 0.08491497262 0.1134125029
0.352 0.1106053637 0.08099322775 0.1082934347
0.3525 0.1052901362 0.07672259685 0.1026864632
0.353 0.09951609559 0.07211226495 0.09660128422
0.3535 0.09329290239 0.06717246027 0.09004918489
0.354 0.08663186412 0.06191443413 0.08304309764
0.3545 0.07954602027 0.05635043817 0.07559764642
0.355 0.07205021864 0.05049369905 0.06772918413
0.3555 0.06416117938 0.04435839066 0.05945581881
0.356 0.0558975431 0.03795960394 0.05079742649
0.3565 0.0472798993 0.03131331425 0.04177564893
0.357 0.03833079171 0.02443634653 0.03241387444
0.3575 0.02907469759 0.01734633822 0.02273720062
0.358 0.01953797831 0.01006170002 0.01277237796
0.3585 0.009748799666 0.002601574698 0.002547733771
0.359 -0.0002629791271 -0.005014206195 -0.007906923714
0.3595 -0.01046594744 -0.01276516732 -0.01856042067
0.36 -0.02082731507 -0.02063023636 -0.02938035158
0.3605 -0.03131311137 -0.0285877925 -0.04033323048
0.361 -0.04188840827 -0.03661571636 -0.05138465756
0.3615 -0.05251756242 -0.04469144141 -0.06249949902
0.362 -0.06316447121 -0.05279200667 -0.07364207745
0.3625 -0.07379283635 -0.06089411057 -0.08477636976
0.363 -0.08436642872 -0.0689741659 -0.09586620934
0.3635 -0.09484934774 -0.07700835561 -0.106875489
0.364 -0.1052062689 -0.08497268954 -0.1177683612
0.3645 -0.1154026737 -0.09284306168 -0.1285094318
0.365 -0.125405056 -0.100595308 -0.139063944
0.3655 -0.1351811022 -0.108205265 -0.1493979491
0.366 -0.1446998393 -0.1156488275 -0.1594784613
0.3665 -0.1539317518 -0.1229020083 -0.1692735928
0.367 -0.1628488642 -0.1299409959 -0.1787526687
0.3675 -0.1714247896 -0.1367422136 -0.1878863184
0.368 -0.1796347466 -0.1432823774 -0.1966465424
0.3685 -0.1874555452 -0.1495385538 -0.2050067556
0.369 -0.1948655451 -0.1554882172 -0.2129418035
0.3695 -0.2018445883 -0.1611093062 -0.2204279558
0.37 -0.2083739119 -0.1663802794 -0.2274428754
0.3705 -0.2144360415 -0.1712801704 -0.2339655655
0.371 -0.2200146721 -0.1757886409 -0.2399762972
0.3715 -0.2250945377 -0.1798860337 -0.2454565195
0.372 -0.229661274 -0.1835534233 -0.2503887546
0.3725 -0.2337012783 -0.1867726659 -0.2547564828
0.373 -0.237201568 -0.1895264472 -0.2585440182
0.3735 -0.2401496414 -0.1917983287 -0.2617363825
0.374 -0.2425333437 -0.1935727927 -0.2643191768
0.3745 -0.2443407396 -0.194835284 -0.2662784582
0.375 -0.2455599958 -0.1955722513 -0.2676006248
0.3755 -0.2461792741 -0.1957711851 -0.268272311
0.376 -0.2461866393 -0.195420654 -0.2682803
0.3765 -0.2455699812 -0.1945103389 -0.2676114545
0.377 -0.2443169563 -0.193031064 -0.2662526711
0.3775 -0.2424149483 -0.1909748261 -0.2641908598
0.378 -0.2398510524 -0.1883348207 -0.2614129532
0.3785 -0.2366120854 -0.1851054665 -0.2579059469
0.379 -0.2326846246 -0.1812824255 -0.2536569726
0.3795 -0.2280550799 -0.1768626224 -0.2486534079
0.38 -0.2227098016 -0.1718442594 -0.2428830201
0.3805 -0.2166352292 -0.1662268293 -0.2363341478
0.381 -0.2098180851 -0.1600111252 -0.2289959179
0.3815 -0.2022456164 -0.1531992475 -0.2208584971
0.382 -0.1939058897 -0.1457946078 -0.2119133767
0.3825 -0.1847881409 -0.13780193 -0.2021536866
0.383 -0.1748831832 -0.1292272484 -0.1915745351
0.3835 -0.1641838722 -0.1200779025 -0.1801733705
0.384 -0.1526856258 -0.1103625295 -0.1679503563
0.3845 -0.1403869952 -0.1000910531 -0.1549087554
0.385 -0.1272902758 -0.08927466974 -0.1410553141
0.3855 -0.1134021454 -0.07792583209 -0.1264006378
0.386 -0.09873430987 -0.06605822908 -0.1109595478
0.3865 -0.08330413236 -0.05368676351 -0.09475141141
0.387 -0.0671352158 -0.04082752671 -0.07780043172
0.3875 -0.05025790427 -0.02749777039 -0.0601358899
0.388 -0.03270966556 -0.01371587577 -0.04179232715
0.3885 -0.01453531637 0.0004986799385 -0.02280965778
0.389 0.004212946399 0.01512535963 -0.00323320397
0.3895 0.02347573909 0.03014260495 0.0168863553
0.39 0.04318693109 0.04552787741 0.03749312755
0.3905 0.06327433915 0.06125770181 0.0585262464
0.391 0.08366066891 0.07730771195 0.07992020967
0.3915 0.1042646789 0.09365269854 0.1016053156
0.392 0.1250025253 0.1102666592 0.1235081942
0.3925 0.1457892305 0.1271228503 0.1455524274
0.393 0.1665402097 0.1441938409 0.1676592514
0.3935 0.1871727823 0.1614515682 0.1897483271
0.394 0.2076075979 0.1788673946 0.2117385686
0.3945 0.2277699143 0.1964121668 0.2335490116
0.395 0.2475906747 0.2140562753 0.2550997062
0.3955 0.2670073512 0.2317697161 0.2763126143
0.396 0.2859645352 0.2495221528 0.2971124944
0.3965 0.3044142739 0.2672829805 0.3174277533
0.397 0.3223161679 0.2850213893 0.3371912471
0.3975 0.3396372547 0.3027064299 0.3563410142
0.398 0.3563517112 0.3203070789 0.3748209244
0.3985 0.3724404138 0.3377923044 0.392581232
0.399 0.387890394 0.3551311327 0.4095790207
0.3995 0.402694226 0.3722927141 0.4257785343
0.4 0.4168493787 0.3892463895 0.4411513872
0.4005 0.4303575601 0.4059617565 0.4556766544
0.401 0.4432240758 0.4224087349 0.4693408421
0.4015 0.455457219 0.4385576326 0.4821377435
0.402 0.4670677023 0.4543792094 0.4940681876
0.4025 0.4780681406 0.469844742 0.5051396897
0.403 0.4884725863 0.4849260864 0.5153660154
0.4035 0.4982961198 0.49959574 0.5247666713
0.404 0.5075544935 0.5138269026 0.5333663353
0.4045 0.5162638251 0.5275935358 0.54119424
0.405 0.5244403382 0.5408704212 0.5482835257
0.4055 0.5321001452 0.5536332166 0.554670573
0.406 0.5392590676 0.5658585113 0.5603943308
0.4065 0.5459324891 0.5775238782 0.5654956494
0.407 0.5521352384 0.5886079257 0.5700166296
0.4075 0.5578814956 0.5990903457 0.5739999972
0.408 0.5631847197 0.6089519611 0.5774885086
0.4085 0.5680575941 0.6181747694 0.5805243951
0.409 0.5725119856 0.6267419854 0.5831488478
0.4095 0.5765589164 0.6346380802 0.5854015488
0.41 0.5802085446 0.641848818 0.5873202465
0.4105 0.5834701526 0.6483612909 0.5889403786
0.411 0.5863521423 0.6541639497 0.5902947399
0.4115 0.5888620334 0.6592466327 0.5914131953
0.412 0.5910064665 0.6636005915 0.5923224344
0.4125 0.5927912078 0.6672185134 0.5930457669
0.413 0.594221156 0.6700945412 0.5936029554
0.4135 0.5953003501 0.6722242899 0.5940100843
0.414 0.5960319779 0.6736048598 0.5942794615
0.4145 0.5964183849 0.6742348472 0.5944195516
0.415 0.5964610837 0.6741143509 0.5944349389
0.4155 0.5961607625 0.6732449766 0.5943263198
0.416 0.595517295 0.6716298371 0.5940905227
0.4165 0.594529749 0.6692735499 0.5937205564
0.417 0.5931963968 0.666182231 0.5932056874
0.4175 0.5915147252 0.6623634862 0.5925315467
0.418 0.5894814468 0.6578263983 0.5916802677
0.4185 0.5870925135 0.6525815118 0.5906306566
0.419 0.5843431314 0.6466408138 0.5893583977
0.4195 0.581227779 0.6400177125 0.587836295
0.42 0.5777402296 0.6327270116 0.586034552
0.4205 0.573873578 0.6247848827 0.5839210921
0.421 0.5696202742 0.6162088338 0.581461919
0.4215 0.5649721636 0.6070176756 0.5786215198
0.422 0.5599205375 0.5972314838 0.5753633079
0.4225 0.5544561937 0.5868715601 0.5716501075
0.423 0.5485695105 0.5759603894 0.5674446733
0.4235 0.5422505356 0.5645215944 0.5627102457
0.424 0.5354890926 0.5525798881 0.5574111326
0.4245 0.5282749076 0.5401610237 0.551513314
0.425 0.5205977582 0.5272917418 0.5449850594
0.4255 0.5124476474 0.5139997158 0.5377975505
0.426 0.503815006 0.5003134951 0.5299254958
0.4265 0.4946909242 0.486262446 0.5213477291
0.427 0.4850674153 0.4718766908 0.5120477763
0.4275 0.4749377124 0.4571870455 0.5020143803
0.428 0.464296598 0.4422249556 0.4912419689
0.4285 0.4531407664 0.4270224301 0.4797310563
0.429 0.441469215 0.4116119748 0.4674885638
0.4295 0.4292836606 0.3960265239 0.4545280518
0.43 0.4165889743 0.3802993707 0.4408698535
0.4305 0.4033936239 0.3644640973 0.4265411047
0.431 0.3897101126 0.3485545037 0.4115756657
0.4315 0.3755553993 0.3326045362 0.3960139342
0.432 0.3609512803 0.3166482151 0.3799025504
0.4325 0.345924715 0.3007195628 0.3632940006
0.433 0.3305080731 0.2848525306 0.3462461247
0.4335 0.3147392809 0.2690809266 0.3288215391
0.434 0.2986618487 0.2534383433 0.3110869873
0.4345 0.28232476 0.2379580854 0.2931126313
0.435 0.2657822119 0.2226730983 0.2749713015
0.4355 0.2490932006 0.2076158972 0.2567377205
0.436 0.2323209535 0.1928184967 0.2384877183
0.4365 0.2155322211 0.178312342 0.2202974562
0.437 0.198796447 0.1641282402 0.2022426747
0.4375 0.1821848454 0.150296294 0.1843979817
0.438 0.1657694205 0.1368458356 0.1668361931
0.4385 0.1496219676 0.1238053631 0.1496277376
0.439 0.1338130949 0.1112024782 0.1328401345
0.4395 0.1184113059 0.09906382517 0.1165375513
0.44 0.1034821762 0.08741503298 0.100780444
0.4405 0.08908765197 0.07628065828 0.08562528311
0.441 0.07528548905 0.06568413126 0.07112436256
0.4415 0.06212884309 0.05564770366 0.05732568967
0.442 0.04966601134 0.04619239915 0.04427295001
0.4425 0.03794031936 0.03733796632 0.03200554064
0.443 0.026990139 0.02910283432 0.02055866336
0.4435 0.01684901929 0.02150407117 0.009963468534
0.444 0.007545908664 0.01455734501 0.0002472396056
0.4445 -0.0008945542421 0.008276888242 -0.008566392189
0.445 -0.008451704126 0.002675464633 -0.0164572133
0.4455 -0.0151084883 -0.002235660413 -0.02340818374
0.446 -0.02085110127 -0.006446746482 -0.02940519315
0.4465 -0.02566863165 -0.009949601535 -0.03443682608
0.447 -0.02955273565 -0.01273760203 -0.03849414471
0.4475 -0.03249734878 -0.01480570973 -0.04157049621
0.448 -0.03449844483 -0.01615048509 -0.04366135084
0.4485 -0.0355538488 -0.01677009737 -0.04476417574
0.449 -0.03566310846 -0.01666433118 -0.04487834792
0.4495 -0.03482742736 -0.01583458967 -0.0440051089
0.45 -0.03304966034 -0.01428389425 -0.04214756198
0.4505 -0.03033437101 -0.01201688085 -0.03931071183
0.451 -0.02668794934 -0.009039792678 -0.03550154471
0.4515 -0.02211878547 -0.005360469624 -0.03072914648
0.452 -0.01663749447 -0.0009883341345 -0.02500485416
0.4525 -0.01025718458 0.004065626248 -0.01834243569
0.453 -0.002993759655 0.009788879743 -0.01075829129
0.4535 0.005133756191 0.01616737452 -0.002271669102
0.454 0.01410288556 0.02318556617 0.007095113502
0.4545 0.0238873729 0.03082644839 0.01731645187
0.455 0.03445688616 0.03907158686 0.02836324905
0.4555 0.04577676493 0.04790115623 0.04020273364
0.456 0.05780783578 0.05729398005 0.05279831058
0.4565 0.07050631522 0.06722757379 0.06610945452
0.457 0.08382381918 0.07767819057 0.0800916551
0.4575 0.0977074945 0.0886208697 0.09469642231
0.458 0.1121002835 0.100029488 0.1098713592
0.4585 0.1269413268 0.1118768133 0.1255603076
0.459 0.1421665007 0.1241345611 0.1417035704
0.4595 0.1577090811 0.1367734526 0.1582382129
0.46 0.1735005131 0.1497632759 0.175098442
0.4605 0.1894712621 0.1630729484 0.1922160608
0.461 0.2055517158 0.1766705818 0.209520994
0.4615 0.2216731006 0.1905235486 0.226941875
0.462 0.2377683774 0.2045985505 0.2444066868
0.4625 0.2537730828 0.2188616877 0.2618434435
0.463 0.2696260831 0.2332785307 0.279180899
0.4635 0.2852702176 0.247814192 0.2963492689
0.464 0.3006528135 0.2624334 0.3132809485
0.4645 0.3157260613 0.277100573 0.3299112124
0.465 0.3304472504 0.2917798948 0.3461788784
0.4655 0.344778868 0.3064353899 0.3620269212
0.466 0.3586885732 0.3210309997 0.3774030221
0.4665 0.3721490614 0.3355306594 0.3922600419
0.467 0.3851378363 0.349898374 0.4065564066
0.4675 0.3976369086 0.364098295 0.4202563993
0.468 0.4096324413 0.3780947968 0.4333303515
0.4685 0.4211143582 0.3918525524 0.4457547316
0.469 0.4320759338 0.4053366089 0.4575121317
0.4695 0.4425133759 0.418512462 0.4685911535
0.47 0.4524254148 0.43134613 0.4789862001
0.4705 0.4618129059 0.4438042266 0.4886971796
0.471 0.4706784539 0.4558540321 0.4977291291
0.4715 0.4790260617 0.4674635644 0.5060917703
0.472 0.4868608079 0.4786016472 0.513799007
0.4725 0.4941885528 0.4892379773 0.5208683755
0.473 0.5010156734 0.4993431903 0.5273204611
0.4735 0.5073488272 0.5088889239 0.5331782902
0.474 0.5131947414 0.5178478792 0.5384667105
0.4745 0.5185600272 0.5261938803 0.5432117687
0.475 0.5234510159 0.533901931 0.547440094
0.4755 0.5278736147 0.5409482693 0.5511782973
0.476 0.5318331795 0.5473104197 0.5544523903
0.4765 0.5353344028 0.5529672421 0.5572872324
0.477 0.5383812135 0.5578989788 0.559706008
0.4775 0.5409766872 0.5620872977 0.5617297396
0.478 0.5431229648 0.5655153331 0.5633768365
0.4785 0.5448211769 0.5681677238 0.5646626835
0.479 0.5460713736 0.570030647 0.5655992697
0.4795 0.5468724569 0.5710918499 0.5661948582
0.48 0.547222115 0.5713406777 0.5664536978
0.4805 0.5471167577 0.5707680983 0.5663757777
0.481 0.5465514512 0.5693667235 0.5659566265
0.4815 0.5455198516 0.5671308266 0.565187156
0.482 0.5440141378 0.5640563573 0.564053553
0.4825 0.5420249413 0.5601409518 0.5625372217
0.483 0.5395412746 0.5553839409 0.5606147785
0.4835 0.5365504583 0.5497863528 0.5582581049
0.484 0.5330380461 0.543350914 0.5554344617
0.4845 0.5289877501 0.5360820455 0.5521066704
0.485 0.5243813677 0.5279858556 0.5482333659
0.4855 0.5191987124 0.51907013 0.5437693268
0.486 0.5134175505 0.5093443169 0.5386658872
0.4865 0.50701355 0.4988195101 0.5328714363
0.487 0.4999602447 0.4875084273 0.5263320069
0.4875 0.4922290221 0.4754253861 0.5189919572
0.488 0.4837891428 0.4625862759 0.5107947448
0.4885 0.4746078027 0.4490085267 0.5016837912
0.489 0.4646502507 0.4347110745 0.4916034331
0.4895 0.4538799781 0.4197143241 0.4804999512
0.49 0.4422589988 0.4040401077 0.4683226671
0.4905 0.4297482417 0.3877116418 0.4550250917
0.491 0.4163080799 0.3707534802 0.4405661084
0.4915 0.401899024 0.3531914642 0.4249111678
0.492 0.3864826068 0.3350526708 0.4080334687
0.4925 0.3700224858 0.3163653578 0.3899150969
0.493 0.3524857868 0.297158906 0.3705480921
0.4935 0.3338447002 0.27746376 0.3499354085
0.494 0.3140783323 0.2573113658 0.3280917389
0.4945 0.2931747863 0.2367341069 0.3050441697
0.495 0.2711334252 0.2157652381 0.2808326367
0.4955 0.2479672264 0.1944388176 0.2555101564
0.496 0.2237051019 0.1727896374 0.2291428116
0.4965 0.1983940103 0.1508531518 0.2018094754
0.497 0.172100655 0.1286654053 0.1736012661
0.4975 0.1449125377 0.1062629581 0.1446207332
0.498 0.1169381411 0.08368281174 0.1149807821
0.4985 0.08830605404 0.06096233281 0.08480335532
0.499 0.05916292262 0.03813917647 0.05421789535
0.4995 0.02967022567 0.01525120907 0.02335962305
0.5 2.514793698e-15 -0.007663569496 -0.007632329269
0.5005 -0.02967022567 -0.03056710387 -0.03861688376
0.501 -0.05916292262 -0.05342136133 -0.06945303305
0.5015 -0.08830605404 -0.07618840988 -0.100001855
0.502 -0.1169381411 -0.0988304961 -0.1301284755
0.5025 -0.1449125377 -0.1213101227 -0.159703929
0.503 -0.172100655 -0.1435901253 -0.1886068735
0.5035 -0.1983940103 -0.165633749 -0.2167251174
0.504 -0.2237051019 -0.1874047234 -0.2439569277
0.5045 -0.2479672264 -0.2088673372 -0.2702120928
0.505 -0.2711334252 -0.229986511 -0.2954127234
0.5055 -0.2931747863 -0.2507278699 -0.3194937835
0.506 -0.3140783323 -0.2710578127 -0.3424033523
0.5065 -0.3338447002 -0.2909435818 -0.3641026248
0.507 -0.3524857868 -0.3103533292 -0.3845656662
0.5075 -0.3700224858 -0.3292561818 -0.4037789426
0.508 -0.3864826068 -0.3476223044 -0.4217406542
0.5085 -0.401899024 -0.3654229604 -0.4384598996
0.509 -0.4163080799 -0.3826305699 -0.4539557039
0.5095 -0.4297482417 -0.3992187661 -0.4682559438
0.51 -0.4422589988 -0.4151624483 -0.4813962006
0.5105 -0.4538799781 -0.4304378328 -0.4934185726
0.511 -0.4646502507 -0.4450225007 -0.504370475
0.5115 -0.4746078027 -0.458895443 -0.5143034533
0.512 -0.4837891428 -0.4720371026 -0.5232720317
0.5125 -0.4922290221 -0.4844294132 -0.5313326146
0.513 -0.4999602447 -0.4960558354 -0.538542457
0.5135 -0.50701355 -0.5069013887 -0.5449587134
0.514 -0.5134175505 -0.5169526816 -0.5506375744
0.5145 -0.5191987124 -0.5261979368 -0.5556334932
0.515 -0.5243813677 -0.5346270143 -0.5599985067
0.5155 -0.5289877501 -0.5422314302 -0.5637816483
0.516 -0.5330380461 -0.5490043721 -0.5670284513
0.5165 -0.5365504583 -0.5549407118 -0.569780539
0.517 -0.5395412746 -0.560037013 -0.5720752977
0.5175 -0.5420249413 -0.5642915369 -0.5739456252
0.518 -0.5440141378 -0.5677042433 -0.5754197529
0.5185 -0.5455198516 -0.5702767884 -0.5765211332
0.519 -0.5465514512 -0.5720125192 -0.5772683886
0.5195 -0.5471167577 -0.5729164638 -0.5776753179
0.52 -0.547222115 -0.572995319 -0.5777509564
0.5205 -0.5468724569 -0.5722574338 -0.5774996844
0.521 -0.5460713736 -0.5707127893 -0.5769213842
0.5215 -0.5448211769 -0.568372976 -0.5760116424
0.522 -0.5431229648 -0.5652511667 -0.5747619952
0.5225 -0.5409766872 -0.5613620867 -0.573160217
0.523 -0.5383812135 -0.5567219809 -0.571190651
0.5235 -0.5353344028 -0.5513485772 -0.5688345807
0.524 -0.5318331795 -0.5452610471 -0.5660706414
0.5245 -0.5278736147 -0.5384799635 -0.5628752709
0.525 -0.5234510159 -0.531027255 -0.5592231979
