t d dw dc
0.5255 -0.5185600272 -0.5209513924 -0.5234873128
0.526 -0.5131947414 -0.5123298009 -0.519016685
0.5265 -0.5073488272 -0.503102591 -0.5140311097
0.527 -0.5010156734 -0.4932963618 -0.5085054415
0.5275 -0.4941885528 -0.4829388199 -0.5024156614
0.528 -0.4868608079 -0.4720587194 -0.4957394732
0.5285 -0.4790260617 -0.460685799 -0.4884568955
0.529 -0.4706784539 -0.4488507187 -0.480550844
0.5295 -0.4618129059 -0.4365849929 -0.4720076904
0.53 -0.4524254148 -0.4239209226 -0.4628177889
0.5305 -0.4425133759 -0.4108915264 -0.452975959
0.531 -0.4320759338 -0.397530469 -0.4424819123
0.5315 -0.4211143582 -0.3838719895 -0.4313406146
0.532 -0.4096324413 -0.3699508278 -0.4195625715
0.5325 -0.3976369086 -0.3558021503 -0.4071640316
0.533 -0.3851378363 -0.341461475 -0.394167098
0.5335 -0.3721490614 -0.3269645956 -0.3805997445
0.534 -0.3586885732 -0.3123475052 -0.3664957347
0.5345 -0.344778868 -0.2976463199 -0.3518944424
0.535 -0.3304472504 -0.2828972021 -0.3368405759
0.5355 -0.3157260613 -0.2681362834 -0.3213838126
0.536 -0.3006528135 -0.2533995886 -0.3055783496
0.5365 -0.2852702176 -0.2387229587 -0.2894823812
0.537 -0.2696260831 -0.2241419761 -0.2731575146
0.5375 -0.2537730828 -0.2096918887 -0.2566681366
0.538 -0.2377683774 -0.1954075359 -0.2400807471
0.5385 -0.2216731006 -0.1813232756 -0.223463273
0.539 -0.2055517158 -0.1674729114 -0.2068843791
0.5395 -0.1894712621 -0.1538896221 -0.1904127905
0.54 -0.1735005131 -0.1406058922 -0.174116641
0.5405 -0.1577090811 -0.1276534436 -0.1580628592
0.541 -0.1421665007 -0.1150631701 -0.1423166064
0.5415 -0.1269413268 -0.1028650722 -0.1269407724
0.542 -0.1121002835 -0.09108819554 -0.1119955392
0.5425 -0.0977074945 -0.07976057012 -0.09753801637
0.543 -0.08382381918 -0.06890915258 -0.0836219501
0.5435 -0.07050631522 -0.05855977053 -0.07029750844
0.544 -0.05780783578 -0.04873706939 -0.05761113907
0.5445 -0.04577676493 -0.0394644619 -0.04560549689
0.545 -0.03445688616 -0.03076408027 -0.03431943602
0.5455 -0.0238873729 -0.02265673115 -0.02378805923
0.546 -0.01410288556 -0.01516185348 -0.01404281697
0.5465 -0.005133756191 -0.008297479357 -0.005111647317
0.547 0.002993759655 -0.002080197904 0.002980852557
0.5475 0.01025718458 0.003474877686 0.01021323287
0.548 0.01663749447 0.008354139934 0.01656698511
0.5485 0.02211878547 0.01254551358 0.0220263325
0.549 0.02668794934 0.01603847882 0.02657802583
0.5495 0.03033437101 0.0188240911 0.03021115254
0.55 0.03304966034 0.02089499764 0.03291696629
0.5505 0.03482742736 0.02224545046 0.03468874325
0.551 0.03566310846 0.02287131593 0.03552167018
0.5515 0.0355538488 0.02277008096 0.03541276832
0.552 0.03449844483 0.02194085561 0.03436085591
0.5525 0.03249734878 0.02038437233 0.03236655091
0.553 0.02955273565 0.01810298165 0.02943231414
0.5535 0.02566863165 0.01510064449 0.02556253196
0.554 0.02085110127 0.011382921 0.02076363623
0.5545 0.0151084883 0.00695695602 0.01504425805
0.555 0.008451704126 0.001831461162 0.008415410645
0.5555 0.0008945542421 -0.003983306388 0.0008906955196
0.556 -0.007545908664 -0.01047556838 -0.007513474915
0.5565 -0.01684901929 -0.01763205319 -0.01677764616
0.557 -0.026990139 -0.02543802666 -0.02687909053
0.5575 -0.03794031936 -0.03387732603 -0.03779158533
0.558 -0.04966601134 -0.04293239683 -0.04948521028
0.5585 -0.06212884309 -0.05258433273 -0.06192617387
0.559 -0.07528548905 -0.06281291816 -0.07507667873
0.5595 -0.08908765197 -0.07359667369 -0.08889483551
0.56 -0.1034821762 -0.08491290402 -0.1033346341
0.5605 -0.1184113059 -0.0967377485 -0.1183459801
0.561 -0.1338130949 -0.109046234 -0.1338748032
0.5615 -0.1496219676 -0.1218123302 -0.1498632426
0.562 -0.1657694205 -0.1350090069 -0.1662499116
0.5625 -0.1821848454 -0.1486082932 -0.182970244
0.563 -0.198796447 -0.1625813391 -0.1999569193
0.5635 -0.2155322211 -0.1768984787 -0.2171403635
0.564 -0.2323209535 -0.1915292942 -0.2344493203
0.5645 -0.2490932006 -0.2064426828 -0.2518114816
0.565 -0.2657822119 -0.2216069238 -0.2691541696
0.5655 -0.28232476 -0.2369897477 -0.2864050556
0.566 -0.2986618487 -0.2525584054 -0.3034929015
0.5665 -0.3147392809 -0.2682797393 -0.3203483091
0.567 -0.3305080731 -0.2841202545 -0.3369044613
0.5675 -0.345924715 -0.3000461911 -0.3530978374
0.568 -0.3609512803 -0.3160235958 -0.3688688874
0.5685 -0.3755553993 -0.3320183955 -0.3841626512
0.569 -0.3897101126 -0.3479964696 -0.3989293066
0.5695 -0.4033936239 -0.3639237226 -0.4131246369
0.57 -0.4165889743 -0.3797661569 -0.4267104065
0.5705 -0.4292836606 -0.395489945 -0.4396546392
0.571 -0.441469215 -0.4110615009 -0.4519317925
0.5715 -0.4531407664 -0.4264475515 -0.4635228293
0.572 -0.464296598 -0.4416152061 -0.4744151855
0.5725 -0.4749377124 -0.4565320264 -0.4846026383
0.573 -0.4850674153 -0.471166094 -0.4940850818
0.5735 -0.4946909242 -0.4854860776 -0.5028682163
0.574 -0.503815006 -0.4994612981 -0.5109631628
0.5745 -0.5124476474 -0.5130617927 -0.5183860129
0.575 -0.5205977582 -0.526258377 -0.5251573249
0.5755 -0.5282749076 -0.5390227056 -0.5313015808
0.576 -0.5354890926 -0.5513273302 -0.5368466131
0.5765 -0.5422505356 -0.5631457565 -0.541823016
0.577 -0.5485695105 -0.5744524977 -0.5462635505
0.5775 -0.5544561937 -0.5852231275 -0.5502025537
0.578 -0.5599205375 -0.5954343284 -0.5536753619
0.5785 -0.5649721636 -0.60506394 -0.5567177541
0.579 -0.5696202742 -0.6140910023 -0.5593654236
0.5795 -0.573873578 -0.6224957986 -0.5616534807
0.58 -0.5777402296 -0.6302598935 -0.5636159925
0.5805 -0.581227779 -0.6373661698 -0.5652855595
0.581 -0.5843431314 -0.6437988612 -0.566692933
0.5815 -0.5870925135 -0.6495435831 -0.567866671
0.582 -0.5894814468 -0.6545873593 -0.5688328341
0.5825 -0.5915147252 -0.6589186466 -0.5696147192
0.583 -0.5931963968 -0.6625273553 -0.5702326298
0.5835 -0.594529749 -0.6654048673 -0.570703681
0.584 -0.595517295 -0.6675440508 -0.571041638
0.5845 -0.5961607625 -0.6689392713 -0.5712567844
0.585 -0.5964610837 -0.6695864001 -0.5713558215
0.5855 -0.5964183849 -0.6694828188 -0.5713417943
0.586 -0.5960319779 -0.6686274212 -0.5712140461
0.5865 -0.5953003501 -0.6670206114 -0.5709681988
0.587 -0.594221156 -0.664664299 -0.5705961603
0.5875 -0.5927912078 -0.661561891 -0.5700861598
0.588 -0.5910064665 -0.6577182804 -0.5694228103
0.5885 -0.5888620334 -0.6531398314 -0.568587202
0.589 -0.5863521423 -0.6478343624 -0.567557027
0.5895 -0.5834701526 -0.6418111248 -0.566306737
0.59 -0.5802085446 -0.6350807793 -0.5648077385
0.5905 -0.5765589164 -0.6276553692 -0.563028625
0.591 -0.5725119856 -0.6195482911 -0.5609354505
0.5915 -0.5680575941 -0.6107742619 -0.5584920449
0.592 -0.5631847197 -0.6013492838 -0.5556603733
0.5925 -0.5578814956 -0.5912906067 -0.5524009393
0.593 -0.5521352384 -0.5806166874 -0.548673233
0.5935 -0.5459324891 -0.5693471468 -0.5444362209
0.594 -0.5392590676 -0.5575027247 -0.5396488764
0.5945 -0.5321001452 -0.5451052317 -0.5342707468
0.595 -0.5244403382 -0.5321775003 -0.5282625508
0.5955 -0.5162638251 -0.5187433322 -0.5215868001
0.596 -0.5075544935 -0.5048274452 -0.5142084367
0.5965 -0.4982961198 -0.4904554174 -0.5060954765
0.597 -0.4884725863 -0.4756536298 -0.4972196468
0.5975 -0.4780681406 -0.460449208 -0.4875570074
0.598 -0.4670677023 -0.4448699615 -0.4770885411
0.5985 -0.455457219 -0.4289443225 -0.4658007002
0.599 -0.4432240758 -0.4127012832 -0.4536858966
0.5995 -0.4303575601 -0.3961703324 -0.4407429215
0.6 -0.4168493787 -0.3793813907 -0.4269772825
0.6005 -0.402694226 -0.3623647455 -0.4124014475
0.601 -0.387890394 -0.3451509852 -0.3970349869
0.6015 -0.3724404138 -0.3277709331 -0.3809046053
0.602 -0.3563517112 -0.3102555811 -0.3640440601
0.6025 -0.3396372547 -0.2926360227 -0.3464939639
0.603 -0.3223161679 -0.2749433869 -0.3283014733
0.6035 -0.3044142739 -0.2572087718 -0.3095198666
0.604 -0.2859645352 -0.2394631783 -0.2902080194
0.6045 -0.2670073512 -0.2217374447 -0.2704297876
0.605 -0.2475906747 -0.2040621816 -0.2502533089
0.6055 -0.2277699143 -0.1864677079 -0.2297502407
0.606 -0.2076075979 -0.1689839875 -0.208994947
0.6065 -0.1871727823 -0.1516405664 -0.188063655
0.607 -0.1665402097 -0.1344665125 -0.1670335977
0.6075 -0.1457892305 -0.1174903548 -0.1459821612
0.608 -0.1250025253 -0.1007400258 -0.1249860542
0.6085 -0.1042646789 -0.08424280399 -0.1041205163
0.609 -0.08366066891 -0.06802525907 -0.08345857923
0.6095 -0.06327433915 -0.05211319836 -0.06307039527
0.61 -0.04318693109 -0.03653161533 -0.04302264184
0.6105 -0.02347573909 -0.02130464014 -0.02337801163
0.611 -0.004212946399 -0.006455492222 -0.004194793122
0.6115 0.01453531637 0.007993564859 0.01447345521
0.612 0.03270966556 0.02202126623 0.03257813684
0.6125 0.05025790427 0.03560738619 0.0500757571
0.613 0.0671352158 0.04873277612 0.06692797497
0.6135 0.08330413236 0.06137939996 0.08310157291
0.614 0.09873430987 0.07353036692 0.09856835171
0.6145 0.1134021454 0.0851699616 0.1133049592
0.615 0.1272902758 0.09628367127 0.1272926622
0.6155 0.1403869952 0.1068582104 0.1405170711
0.616 0.1526856258 0.1168815425 0.1529678274
0.6165 0.1641838722 0.1263428983 0.1646382651
0.617 0.1748831832 0.1352327926 0.1755250531
0.6175 0.1847881409 0.1435430361 0.1856278302
0.618 0.1939058897 0.1512667459 0.1949488403
0.6185 0.2022456164 0.1583983525 0.2034925736
0.619 0.2098180851 0.1649336035 0.211265424
0.6195 0.2166352292 0.1708695645 0.2182753639
0.62 0.2227098016 0.1762046173 0.2245316456
0.6205 0.2280550799 0.1809384549 0.2300445298
0.621 0.2326846246 0.1850720733 0.2348250451
0.6215 0.2366120854 0.1886077609 0.2388847812
0.622 0.2398510524 0.1915490847 0.2422357156
0.6225 0.2424149483 0.1939008736 0.2448900755
0.623 0.2443169563 0.1956691991 0.2468602332
0.6235 0.2455699812 0.1968613532 0.2481586359
0.624 0.2461866393 0.1974858237 0.2487977657
0.6245 0.2461792741 0.1975522665 0.2487901317
0.625 0.2455599958 0.1970714757 0.2481482873
0.6255 0.2443407396 0.1960553514 0.2468848743
0.626 0.2425333437 0.1945168645 0.2450126872
0.6265 0.2401496414 0.19247002 0.2425447569
0.627 0.237201568 0.1899298172 0.2394944484
0.6275 0.2337012783 0.1869122087 0.2358755706
0.628 0.229661274 0.1834340565 0.2317024932
0.6285 0.2250945377 0.1795130871 0.2269902669
0.629 0.2200146721 0.175167844 0.221754744
0.6295 0.2144360415 0.1704176392 0.216012695
0.63 0.2083739119 0.1652825023 0.2097819178
0.6305 0.2018445883 0.1597831294 0.2030813366
0.631 0.1948655451 0.1539408295 0.195931086
0.6315 0.1874555452 0.1477774703 0.1883525796
0.632 0.1796347466 0.1413154229 0.1803685593
0.6325 0.1714247896 0.1345775054 0.172003123
0.633 0.1628488642 0.127586926 0.163281731
0.6335 0.1539317518 0.1203672251 0.1542311877
0.634 0.1446998393 0.1129422172 0.1448796012
0.6345 0.1351811022 0.1053359324 0.135256317
0.635 0.125405056 0.09757255697 0.1253918309
0.6355 0.1154026737 0.08967637512 0.1153176783
0.636 0.1052062689 0.08167170959 0.1050663044
0.6365 0.09484934774 0.07358286305 0.0946709162
0.637 0.08436642872 0.06543405963 0.08416531878
0.6375 0.07379283635 0.05724938691 0.07358373973
0.638 0.06316447121 0.04905273849 0.06296064383
0.6385 0.05251756242 0.04086775728 0.05233054196
0.639 0.04188840827 0.03271777965 0.0417277975
0.6395 0.03131311137 0.0246257805 0.03118643349
0.64 0.02082731507 0.01661431949 0.02073994416
0.6405 0.01046594744 0.008705488461 0.01042111359
0.641 0.0002629791271 0.0009208602152 0.0002618446955
0.6415 -0.009748799666 -0.006718561267 -0.009706999212
0.642 -0.01953797831 -0.014192389 -0.01945573791
0.6425 -0.02907469759 -0.02148089952 -0.02895600128
0.643 -0.03833079171 -0.02856507757 -0.03818083841
0.6435 -0.0472798993 -0.03542665893 -0.04710480816
0.644 -0.0558975431 -0.04204817128 -0.05570405074
0.6445 -0.06416117938 -0.04841297292 -0.06395634046
0.645 -0.07205021864 -0.05450528934 -0.07184112027
0.6455 -0.07954602027 -0.06031024762 -0.07933951889
0.646 -0.08663186412 -0.06581390835 -0.08643435201
0.6465 -0.09329290239 -0.07100329532 -0.09311010891
0.647 -0.09951609559 -0.07586642262 -0.0993529265
0.6475 -0.1052901362 -0.08039231929 -0.1051505526
0.648 -0.1106053637 -0.08457105136 -0.1104923009
0.6485 -0.1154536742 -0.08839374132 -0.1153689988
0.649 -0.1198284284 -0.09185258481 -0.1197729317
0.6495 -0.12372436 -0.0949408648 -0.1236977847
0.65 -0.1271374879 -0.09765296285 -0.1271385838
0.6505 -0.1300650332 -0.09998436775 -0.1300916389
0.651 -0.1325053443 -0.1019316814 -0.1325544898
0.6515 -0.1344578298 -0.1034926217 -0.134525857
0.652 -0.1359229017 -0.1046660231 -0.1360055975
0.6525 -0.1369019289 -0.1054518339 -0.136994668
0.653 -0.1373972009 -0.1058511114 -0.1374950947
0.6535 -0.1374119033 -0.1058660132 -0.1375099509
0.654 -0.1369501036 -0.1054997872 -0.1370433419
0.6545 -0.1360167476 -0.1047567581 -0.1361003977
0.655 -0.1346176654 -0.1036423109 -0.134687272
0.6555 -0.1327595867 -0.102162873 -0.132811148
0.656 -0.1304501638 -0.1003258924 -0.1304802491
0.6565 -0.1276980014 -0.09813981408 -0.1277038535
0.657 -0.124512692 -0.09561405424 -0.1244923123
0.6575 -0.1209048542 -0.09275897139 -0.1208570684
0.658 -0.1168861742 -0.08958583565 -0.1168106753
0.6585 -0.1124694461 -0.0861067957 -0.1123668152
0.659 -0.1076686112 -0.08233484354 -0.1075403124
0.6595 -0.1024987928 -0.07828377727 -0.1023471432
0.66 -0.09697632525 -0.07396816178 -0.09680443903
0.6605 -0.09111877433 -0.06940328772 -0.09093048168
0.661 -0.08494494765 -0.06460512859 -0.08474469051
0.6615 -0.07847489295 -0.05959029619 -0.07826759919
0.662 -0.0717298824 -0.05437599457 -0.07152082209
0.6625 -0.06473238183 -0.04897997245 -0.06452700941
0.663 -0.05750600363 -0.04342047439 -0.0573097908
0.6635 -0.05007544284 -0.0377161907 -0.0498937076
0.664 -0.04246639622 -0.0318862063 -0.04230413369
0.6645 -0.03470546463 -0.02594994863 -0.03456718582
0.665 -0.02682003974 -0.01992713465 -0.026709624
0.6655 -0.0188381764 -0.01383771725 -0.01875874318
0.666 -0.01078845261 -0.007701831 -0.01074225747
0.6665 -0.002699819488 -0.001539737476 -0.002688178427
0.667 0.005398556039 0.004628229692 0.005375310911
0.6675 0.01347745279 0.01078171998 0.01341998445
0.668 0.02150775797 0.01690042117 0.02141770213
0.6685 0.02946062766 0.02296411443 0.02934053771
0.669 0.03730764202 0.0289527292 0.03716090355
0.6695 0.04502095225 0.0348463977 0.04485167049
0.67 0.05257341678 0.04062550897 0.0523862813
0.6705 0.05993872429 0.04627076224 0.05973885626
0.671 0.06709150188 0.05176321961 0.06688428954
0.6715 0.07400740724 0.05708435777 0.07379833546
0.672 0.0806632039 0.06221611882 0.08045768388
0.6725 0.08703681952 0.06714095985 0.08684002419
0.673 0.09310738741 0.07184190132 0.09292409784
0.6735 0.0988552722 0.0763025741 0.09868973939
0.674 0.1042620806 0.08050726495 0.1041179066
0.6745 0.1093106591 0.08444096048 0.1091907001
0.675 0.1139850798 0.08808938935 0.1138913734
0.6755 0.1182706168 0.09143906269 0.118204335
0.676 0.1221537155 0.09447731261 0.1221151426
0.6765 0.1256219553 0.09719232869 0.1256104919
0.677 0.1286640108 0.0995731924 0.1286782017
0.6775 0.1312696096 0.1016099093 0.1313071951
0.678 0.1334294928 0.1032934392 0.1334874809
0.6785 0.1351353768 0.1046157234 0.1352101341
0.679 0.1363799198 0.1055697103 0.1364672798
0.6795 0.1371566943 0.1061493781 0.1372520787
0.68 0.1374601661 0.1063497547 0.1375587188
0.6805 0.1372856824 0.106166936 0.1373824112
0.681 0.1366294688 0.1055981003 0.1367193934
0.6815 0.1354886362 0.1046415209 0.135566939
0.682 0.1338611988 0.1032965761 0.1339233757
0.6825 0.131746102 0.1015637555 0.1317881094
0.683 0.1291432628 0.09944466466 0.1291616576
0.6835 0.1260536189 0.09694202647 0.1260456881
0.684 0.1224791899 0.09405967965 0.1224430655
0.6845 0.1184231467 0.09080257475 0.1183579015
0.685 0.1138898893 0.08717676722 0.1137956107
0.6855 0.1088851317 0.08318940778 0.108762968
0.686 0.1034159911 0.07884873002 0.1032681676
0.6865 0.09749108004 0.07416403533 0.09732088065
0.687 0.09112059824 0.06914567507 0.09093230992
0.6875 0.08431642145 0.06380503018 0.0841152399
0.688 0.07709218397 0.05815448808 0.07688407931
0.6885 0.06946335131 0.05220741714 0.06925489443
0.689 0.06144727934 0.04597813853 0.06124543109
0.6895 0.05306325619 0.03948189574 0.05287512338
0.69 0.04433252343 0.03273482159 0.04416508731
0.6905 0.03527827295 0.02575390311 0.03513809799
0.691 0.02592561703 0.01855694403 0.02581854911
0.6915 0.01630152889 0.01116252531 0.01623239396
0.692 0.006434752672 0.003589963419 0.006407067498
0.6925 -0.003644317971 -0.004140733135 -0.003628610411
0.693 -0.01390379205 -0.01200890929 -0.01384455023
0.6935 -0.02431046249 -0.01999331057 -0.02420952539
0.694 -0.03483001369 -0.02807213192 -0.03469132099
0.6945 -0.04542725142 -0.03622306809 -0.04525689666
0.695 -0.05606635032 -0.04442336533 -0.05587256133
0.6955 -0.06671111304 -0.05264987454 -0.0665041573
0.696 -0.07732523507 -0.06087910549 -0.07711725049
0.6965 -0.08787256844 -0.06908728214 -0.08767732393
0.697 -0.09831737786 -0.07725039884 -0.09814997089
0.6975 -0.108624583 -0.08534427738 -0.1085010844
0.698 -0.118759981 -0.09334462471 -0.1186970398
0.6985 -0.1286904449 -0.1012270911 -0.1287048666
0.699 -0.1383840929 -0.1089673288 -0.1384924071
0.6995 -0.1478104267 -0.1165410509 -0.1480284591
0.7 -0.1569404365 -0.1239240904 -0.157282899
0.7005 -0.1657466724 -0.131092459 -0.166226785
0.701 -0.1742032827 -0.1380224061 -0.1748324377
0.7015 -0.1822860193 -0.1446904773 -0.1830734971
0.702 -0.1899722147 -0.1510735724 -0.1909249563
0.7025 -0.1972407312 -0.1571490032 -0.1983631712
0.703 -0.2040718867 -0.1628945499 -0.205365847
0.7035 -0.2104473602 -0.1682885174 -0.2119120027
0.704 -0.2163500811 -0.1733097903 -0.2179819156
0.7045 -0.2217641056 -0.1779378866 -0.2235570473
0.705 -0.2266744835 -0.1821530109 -0.2286199537
0.7055 -0.2310671204 -0.1859361048 -0.2331541831
0.706 -0.2349286358 -0.1892688978 -0.2371441634
0.7065 -0.2382462226 -0.1921339548 -0.2405750845
0.707 -0.2410075095 -0.1945147229 -0.2434327771
0.7075 -0.2432004284 -0.1963955759 -0.2457035927
0.708 -0.2448130908 -0.1977618576 -0.2473742894
0.7085 -0.2458336727 -0.1985999218 -0.2484319253
0.709 -0.2462503133 -0.1988971711 -0.2488637654
0.7095 -0.2460510268 -0.1986420934 -0.2486572035
0.71 -0.2452236308 -0.1978242959 -0.2477997044
0.7105 -0.2437556942 -0.1964345363 -0.2462787691
0.711 -0.241634505 -0.1944647521 -0.2440819243
0.7115 -0.2388470631 -0.1919080872 -0.2411967423
0.712 -0.2353800996 -0.1887589154 -0.2376108893
0.7125 -0.2312201265 -0.1850128619 -0.2333122084
0.713 -0.2263535196 -0.1806668215 -0.2282888341
0.7135 -0.2207666404 -0.1757189741 -0.2225293428
0.714 -0.214445999 -0.1701687975 -0.2160229371
0.7145 -0.2073784631 -0.1640170772 -0.2087596645
0.715 -0.1995515177 -0.1572659131 -0.2007306674
0.7155 -0.1909535773 -0.1499187237 -0.1919284651
0.716 -0.1815743556 -0.1419802466 -0.1823472613
0.7165 -0.171405292 -0.133456537 -0.1719832753
0.717 -0.1604400357 -0.1243549623 -0.1608350916
0.7175 -0.1486749836 -0.1146841939 -0.1489040203
0.718 -0.1361098652 -0.1044541966 -0.136194464
0.7185 -0.1227483651 -0.09367621453 -0.1227142805
0.719 -0.1085987656 -0.08236275382 -0.1084751354
0.7195 -0.09367459008 -0.07052756324 -0.09349283318
0.72 -0.07799522011 -0.05818561125 -0.07778761815
0.7205 -0.06158645507 -0.04535306044 -0.06138443542
0.721 -0.04448097808 -0.03204723921 -0.04431314105
0.7215 -0.02671869038 -0.01828661065 -0.02660865225
0.722 -0.008346875827 -0.004090738804 -0.008311028475
0.7225 0.01057983977 0.01051974772 0.01053452497
0.723 0.02999976237 0.02552319467 0.02987773758
0.7235 0.04984465413 0.04089696346 0.0496634438
0.724 0.07004051183 0.05661747497 0.06983184622
0.7245 0.09050858615 0.07266025549 0.09031887275
0.725 0.1111666113 0.08899998493 0.1110566267
0.7255 0.1319301981 0.1056105471 0.1319739258
0.726 0.1527143295 0.122465082 0.1529969242
0.7265 0.1734348903 0.1395360398 0.1740498077
0.727 0.1940101575 0.1567952367 0.1950555515
0.7275 0.2143621841 0.1742139128 0.2159367269
0.728 0.234418014 0.1917627904 0.2366163407
0.7285 0.2541106854 0.2094121351 0.2570186918
0.729 0.2733799907 0.2271318167 0.277070226
0.7295 0.2921729811 0.2448913728 0.2967003708
0.73 0.3104442222 0.2626600715 0.3158423339
0.7305 0.3281558161 0.280406977 0.3344338458
0.731 0.3452772209 0.2981010139 0.3524178323
0.7315 0.3617849017 0.3157110337 0.3697430022
0.732 0.3776618509 0.3332058807 0.3863643389
0.7325 0.3928970183 0.3505544586 0.4022434857
0.733 0.4074846824 0.3677257969 0.4173490198
0.7335 0.4214237975 0.3846891177 0.4316566115
0.734 0.4347173411 0.4014139022 0.445149067
0.7345 0.4473716805 0.4178699564 0.4578162592
0.735 0.459395976 0.4340274769 0.4696549514
0.7355 0.4708016294 0.4498571159 0.4806685206
0.736 0.4816017834 0.4653300455 0.4908665919
0.7365 0.491810876 0.4804180206 0.5002645935
0.737 0.5014442488 0.4950934419 0.5088832469
0.7375 0.5105178075 0.5093294161 0.5167480039
0.738 0.5190477317 0.5230998164 0.5238884442
0.7385 0.5270502302 0.5363793402 0.5303376481
0.739 0.5345413366 0.5491435661 0.5361315551
0.7395 0.5415367412 0.5613690086 0.5413083212
0.74 0.5480516547 0.5730331717 0.5459076865
0.7405 0.5541006988 0.5841145994 0.5499703599
0.741 0.5596978201 0.5945929249 0.5535374314
0.7415 0.5648562247 0.6044489177 0.5566498172
0.742 0.5695883274 0.6136645279 0.5593477417
0.7425 0.5739057164 0.6222229281 0.5616702617
0.743 0.5778191274 0.6301085533 0.5636548332
0.7435 0.5813384275 0.6373071378 0.5653369225
0.744 0.5844726062 0.6438057491 0.5667496623
0.7445 0.5872297709 0.6495928197 0.5679235495
0.745 0.5896171482 0.6546581759 0.5688861867
0.7455 0.5916410863 0.6589930627 0.5696620616
0.746 0.5933070616 0.6625901675 0.5702723654
0.7465 0.5946196852 0.6654436388 0.5707348459
0.747 0.5955827114 0.6675491035 0.5710636934
0.7475 0.5961990463 0.6689036798 0.5712694582
0.748 0.5964707568 0.6695059874 0.5713589968
0.7485 0.5963990795 0.669356155 0.5713354464
0.749 0.5959844303 0.6684558233 0.5711982263
0.7495 0.595226413 0.6668081463 0.5709430663
0.75 0.5941238293 0.6644177878 0.5705620614
0.7505 0.5926746883 0.6612909159 0.5700437549
0.751 0.5908762175 0.6574351935 0.569373249
0.7515 0.5887248745 0.6528597658 0.568532346
0.752 0.5862163605 0.6475752446 0.5674997214
0.7525 0.5833456371 0.6415936892 0.5662511297
0.753 0.5801069451 0.6349285845 0.5647596464
0.7535 0.5764938281 0.6275948155 0.5629959467
0.754 0.5724991622 0.6196086392 0.5609286228
0.7545 0.5681151906 0.6109876531 0.5585245407
0.755 0.5633335683 0.6017507608 0.5557492367
0.7555 0.5581454144 0.5919181353 0.5525673532
0.756 0.5525413782 0.5815111782 0.5489431114
0.7565 0.546511717 0.5705524774 0.5448408197
0.757 0.540046391 0.5590657619 0.5402254119
0.7575 0.5331351764 0.5470758533 0.5350630112
0.758 0.5257677985 0.5346086154 0.5293215129
0.7585 0.5179340893 0.521690902 0.5229711773
0.759 0.5096241708 0.508350501 0.515985224
0.7595 0.500828666 0.494616078 0.5083404163
0.76 0.4915389421 0.4805171166 0.5000176262
0.7605 0.4817473843 0.4660838573 0.4910023654
0.761 0.4714477039 0.4513472351 0.4812852727
0.7615 0.460635279 0.4363388145 0.4708625438
0.762 0.4493075267 0.4210907238 0.4597362932
0.7625 0.4374643035 0.4056355879 0.447914837
0.763 0.4251083289 0.3900064593 0.4354128871
0.7635 0.4122456233 0.3742367491 0.4222516506
0.764 0.3988859516 0.3583601559 0.4084588274
0.7645 0.3850432572 0.342410595 0.394068505
0.765 0.3707360712 0.3264221261 0.3791209484
0.7655 0.3559878784 0.3104288813 0.3636622892
0.766 0.3408274185 0.2944649923 0.3477441185
0.7665 0.3252889027 0.2785645175 0.331422991
0.767 0.309412122 0.2627613693 0.314759852
0.7675 0.2932424307 0.2470892415 0.2978193983
0.768 0.2768305866 0.2315815371 0.2806693886
0.7685 0.2602324403 0.2162712962 0.2633799173
0.769 0.2435084687 0.201191125 0.2460226693
0.7695 0.2267231587 0.1863731256 0.2286701713
0.77 0.209944256 0.1718488261 0.2113950562
0.7705 0.1932419004 0.1576491128 0.1942693548
0.771 0.1766876803 0.1438041626 0.1773638303
0.7715 0.1603536411 0.1303433777 0.1607473653
0.772 0.1443112888 0.1172953212 0.1444864145
0.7725 0.1286306278 0.1046876548 0.1286445276
0.773 0.1133792719 0.09254707802 0.1132819504
0.7735 0.09862165791 0.08089926949 0.09845530565
0.774 0.08441839033 0.06976883035 0.08421735515
0.7745 0.07082572959 0.05917922984 0.07061684018
0.775 0.05789523318 0.04915275321 0.05769839795
0.7755 0.04567354691 0.03971045202 0.04550254763
0.776 0.0342023371 0.03087209712 0.03406573914
0.7765 0.02351834847 0.02265613415 0.0234204565
0.777 0.01365356797 0.0150796419 0.01359536653
0.7775 0.00463547242 0.008158293466 0.004615503257
0.778 -0.003512663011 0.001906320421 -0.003497521997
0.7785 -0.01077141791 -0.003663520086 -0.01072529463
0.779 -0.01712486231 -0.008539975052 -0.01705236464
0.7795 -0.0225601936 -0.01271332221 -0.02246601734
0.78 -0.02706739087 -0.01617539338 -0.02695605546
0.7805 -0.03063889996 -0.01891959451 -0.03051459995
0.781 -0.03326936004 -0.02094092244 -0.03313591629
0.7815 -0.03495537992 -0.02223597823 -0.03481627152
0.782 -0.03569537015 -0.02280297708 -0.03555382636
0.7825 -0.0354894348 -0.02264175488 -0.03534856558
0.783 -0.03433932524 -0.02175377124 -0.03420226823
0.7835 -0.0322484565 -0.02014210905 -0.03211851844
0.784 -0.02922198505 -0.01781147061 -0.02910275603
0.7845 -0.02526694561 -0.01476817026 -0.02516236489
0.785 -0.02039244269 -0.01102012358 -0.02030679604
